timestamp,distance_raw,signal_strength,temperature,distance_ref
2026-01-11T19:26:05.538974,203.31,92,32.1,200
2026-01-11T19:26:05.638974,201.03,152,34.3,200
2026-01-11T19:26:05.738974,201.29,114,30.1,200
2026-01-11T19:26:05.838974,976.9,132,25.1,1000
2026-01-11T19:26:05.938974,1015.68,104,25.6,1000
2026-01-11T19:26:06.038974,1491.12,112,20.9,1500
2026-01-11T19:26:06.138974,517.28,88,29.5,500
2026-01-11T19:26:06.238974,98.72,94,27.7,100
2026-01-11T19:26:06.338974,202.82,104,30.6,200
2026-01-11T19:26:06.438974,1503.66,138,24.7,1500
2026-01-11T19:26:06.538974,1517.87,106,27.7,1500
2026-01-11T19:26:06.638974,1020.82,138,26.4,1000
2026-01-11T19:26:06.738974,1563.35,78,22.5,1500
2026-01-11T19:26:06.838974,1043.67,110,20.0,1000
2026-01-11T19:26:06.938974,203.6,97,22.0,200
2026-01-11T19:26:07.038974,1053.39,64,33.7,1000
2026-01-11T19:26:07.138974,99.14,118,20.6,100
2026-01-11T19:26:07.238974,1024.99,108,25.2,1000
2026-01-11T19:26:07.338974,101.66,130,27.1,100
2026-01-11T19:26:07.438974,1444.78,147,27.6,1500
2026-01-11T19:26:07.538974,502.89,116,27.9,500
2026-01-11T19:26:07.638974,1016.56,110,29.0,1000
2026-01-11T19:26:07.738974,1006.12,179,25.4,1000
2026-01-11T19:26:07.838974,200.18,99,30.8,200
2026-01-11T19:26:07.938974,196.89,137,22.6,200
2026-01-11T19:26:08.038974,995.54,64,24.8,1000
2026-01-11T19:26:08.138974,1537.71,134,22.9,1500
2026-01-11T19:26:08.238974,201.32,94,27.9,200
2026-01-11T19:26:08.338974,989.67,118,27.5,1000
2026-01-11T19:26:08.438974,1520.67,152,30.2,1500
2026-01-11T19:26:08.538974,200.51,111,25.9,200
2026-01-11T19:26:08.638974,488.17,109,29.6,500
2026-01-11T19:26:08.738974,999.39,154,30.7,1000
2026-01-11T19:26:08.838974,99.1,156,33.0,100
2026-01-11T19:26:08.938974,502.99,101,32.5,500
2026-01-11T19:26:09.038974,1044.0,48,22.9,1000
2026-01-11T19:26:09.138974,1514.02,108,24.7,1500
2026-01-11T19:26:09.238974,96.76,115,28.3,100
2026-01-11T19:26:09.338974,196.37,90,32.7,200
2026-01-11T19:26:09.438974,1477.81,131,31.9,1500
2026-01-11T19:26:09.538974,1483.88,168,26.4,1500
2026-01-11T19:26:09.638974,98.8,63,33.4,100
2026-01-11T19:26:09.738974,99.45,103,33.3,100
2026-01-11T19:26:09.838974,512.65,81,34.8,500
2026-01-11T19:26:09.938974,994.67,115,31.9,1000
2026-01-11T19:26:10.038974,1006.85,44,20.5,1000
2026-01-11T19:26:10.138974,489.1,171,20.9,500
2026-01-11T19:26:10.238974,100.41,95,30.6,100
2026-01-11T19:26:10.338974,1547.6,104,31.6,1500
2026-01-11T19:26:10.438974,200.5,103,27.0,200
2026-01-11T19:26:10.538974,201.09,136,32.5,200
2026-01-11T19:26:10.638974,1490.49,121,28.9,1500
2026-01-11T19:26:10.738974,982.98,135,21.8,1000
2026-01-11T19:26:10.838974,1000.97,167,22.0,1000
2026-01-11T19:26:10.938974,975.91,102,31.6,1000
2026-01-11T19:26:11.038974,204.18,137,30.6,200
2026-01-11T19:26:11.138974,969.14,116,23.3,1000
2026-01-11T19:26:11.238974,489.04,143,24.4,500
2026-01-11T19:26:11.338974,485.29,97,20.3,500
2026-01-11T19:26:11.438974,1008.0,99,22.2,1000
2026-01-11T19:26:11.538974,97.58,99,24.5,100
2026-01-11T19:26:11.638974,499.92,116,29.7,500
2026-01-11T19:26:11.738974,1010.09,115,22.2,1000
2026-01-11T19:26:11.838974,986.39,88,32.9,1000
2026-01-11T19:26:11.938974,199.96,138,21.1,200
2026-01-11T19:26:12.038974,199.89,179,31.3,200
2026-01-11T19:26:12.138974,1004.05,121,26.3,1000
2026-01-11T19:26:12.238974,994.1,141,25.1,1000
2026-01-11T19:26:12.338974,1492.68,168,29.5,1500
2026-01-11T19:26:12.438974,1457.89,110,28.0,1500
2026-01-11T19:26:12.538974,202.33,110,26.1,200
2026-01-11T19:26:12.638974,101.0,85,25.2,100
2026-01-11T19:26:12.738974,1479.84,96,22.0,1500
2026-01-11T19:26:12.838974,507.59,136,22.0,500
2026-01-11T19:26:12.938974,514.71,134,24.6,500
2026-01-11T19:26:13.038974,99.73,149,26.7,100
2026-01-11T19:26:13.138974,99.4,119,25.2,100
2026-01-11T19:26:13.238974,498.42,117,24.6,500
2026-01-11T19:26:13.338974,100.06,81,24.2,100
2026-01-11T19:26:13.438974,1481.98,107,23.5,1500
2026-01-11T19:26:13.538974,510.27,74,28.2,500
2026-01-11T19:26:13.638974,1530.37,144,34.0,1500
2026-01-11T19:26:13.738974,97.89,122,28.0,100
2026-01-11T19:26:13.838974,103.33,106,31.0,100
2026-01-11T19:26:13.938974,198.62,137,22.1,200
2026-01-11T19:26:14.038974,512.49,110,26.8,500
2026-01-11T19:26:14.138974,98.66,100,20.2,100
2026-01-11T19:26:14.238974,494.26,128,30.8,500
2026-01-11T19:26:14.338974,987.1,125,26.9,1000
2026-01-11T19:26:14.438974,98.16,94,23.5,100
2026-01-11T19:26:14.538974,198.04,162,21.0,200
2026-01-11T19:26:14.638974,1480.92,90,32.0,1500
2026-01-11T19:26:14.738974,501.49,68,34.3,500
2026-01-11T19:26:14.838974,1515.38,182,25.8,1500
2026-01-11T19:26:14.938974,201.2,148,25.9,200
2026-01-11T19:26:15.038974,501.2,110,31.0,500
2026-01-11T19:26:15.138974,202.26,142,31.3,200
2026-01-11T19:26:15.238974,487.63,88,27.7,500
2026-01-11T19:26:15.338974,1485.43,74,32.9,1500
2026-01-11T19:26:15.438974,1504.95,144,33.7,1500
2026-01-11T19:26:15.538974,200.65,89,23.8,200
2026-01-11T19:26:15.638974,991.02,124,27.3,1000
2026-01-11T19:26:15.738974,203.95,79,34.7,200
2026-01-11T19:26:15.838974,1034.96,126,33.6,1000
2026-01-11T19:26:15.938974,100.37,113,26.0,100
2026-01-11T19:26:16.038974,521.84,127,29.9,500
2026-01-11T19:26:16.138974,206.06,97,30.8,200
2026-01-11T19:26:16.238974,1525.97,85,31.9,1500
2026-01-11T19:26:16.338974,1021.58,114,34.4,1000
2026-01-11T19:26:16.438974,101.48,106,30.8,100
2026-01-11T19:26:16.538974,970.51,134,20.2,1000
2026-01-11T19:26:16.638974,1003.59,181,22.5,1000
2026-01-11T19:26:16.738974,978.32,113,32.6,1000
2026-01-11T19:26:16.838974,1014.16,56,28.0,1000
2026-01-11T19:26:16.938974,1429.83,129,24.7,1500
2026-01-11T19:26:17.038974,1459.67,157,27.0,1500
2026-01-11T19:26:17.138974,995.93,79,20.4,1000
2026-01-11T19:26:17.238974,1563.76,131,20.3,1500
2026-01-11T19:26:17.338974,99.07,91,24.9,100
2026-01-11T19:26:17.438974,202.68,73,22.8,200
2026-01-11T19:26:17.538974,99.92,69,30.8,100
2026-01-11T19:26:17.638974,1000.03,152,23.7,1000
2026-01-11T19:26:17.738974,96.75,152,34.6,100
2026-01-11T19:26:17.838974,100.82,155,32.2,100
2026-01-11T19:26:17.938974,1531.76,114,26.4,1500
2026-01-11T19:26:18.038974,100.95,107,32.5,100
2026-01-11T19:26:18.138974,505.03,179,26.2,500
2026-01-11T19:26:18.238974,97.75,87,25.9,100
2026-01-11T19:26:18.338974,1009.26,108,21.9,1000
2026-01-11T19:26:18.438974,500.05,123,31.4,500
2026-01-11T19:26:18.538974,516.57,149,23.3,500
2026-01-11T19:26:18.638974,101.47,69,30.0,100
2026-01-11T19:26:18.738974,505.37,133,33.4,500
2026-01-11T19:26:18.838974,509.61,88,31.2,500
2026-01-11T19:26:18.938974,1485.53,130,22.6,1500
2026-01-11T19:26:19.038974,99.71,146,24.9,100
2026-01-11T19:26:19.138974,99.65,86,29.9,100
2026-01-11T19:26:19.238974,97.52,120,29.2,100
2026-01-11T19:26:19.338974,101.24,73,21.2,100
2026-01-11T19:26:19.438974,195.24,75,33.1,200
2026-01-11T19:26:19.538974,1001.15,135,30.7,1000
2026-01-11T19:26:19.638974,103.39,101,31.7,100
2026-01-11T19:26:19.738974,483.02,35,32.0,500
2026-01-11T19:26:19.838974,503.58,150,31.7,500
2026-01-11T19:26:19.938974,503.35,64,21.7,500
2026-01-11T19:26:20.038974,102.59,141,29.7,100
2026-01-11T19:26:20.138974,988.88,143,22.8,1000
2026-01-11T19:26:20.238974,104.95,57,22.2,100
2026-01-11T19:26:20.338974,1531.74,133,22.7,1500
2026-01-11T19:26:20.438974,102.46,132,24.0,100
2026-01-11T19:26:20.538974,1531.27,165,23.4,1500
2026-01-11T19:26:20.638974,98.13,83,21.6,100
2026-01-11T19:26:20.738974,1485.24,102,21.8,1500
2026-01-11T19:26:20.838974,203.85,122,30.1,200
2026-01-11T19:26:20.938974,204.48,128,30.6,200
2026-01-11T19:26:21.038974,492.04,105,28.9,500
2026-01-11T19:26:21.138974,202.52,138,22.4,200
2026-01-11T19:26:21.238974,198.71,153,21.3,200
2026-01-11T19:26:21.338974,197.64,113,27.2,200
2026-01-11T19:26:21.438974,195.74,122,31.9,200
2026-01-11T19:26:21.538974,495.96,130,31.2,500
2026-01-11T19:26:21.638974,1495.59,178,28.9,1500
2026-01-11T19:26:21.738974,97.78,102,29.5,100
2026-01-11T19:26:21.838974,205.08,79,21.5,200
2026-01-11T19:26:21.938974,1002.15,124,22.1,1000
2026-01-11T19:26:22.038974,966.0,138,34.3,1000
2026-01-11T19:26:22.138974,1528.2,104,20.1,1500
2026-01-11T19:26:22.238974,196.29,106,23.9,200
2026-01-11T19:26:22.338974,1573.81,89,20.1,1500
2026-01-11T19:26:22.438974,96.77,68,28.2,100
2026-01-11T19:26:22.538974,496.98,128,21.0,500
2026-01-11T19:26:22.638974,202.35,115,23.8,200
2026-01-11T19:26:22.738974,1442.85,130,25.4,1500
2026-01-11T19:26:22.838974,1003.55,187,21.2,1000
2026-01-11T19:26:22.938974,971.85,148,29.2,1000
2026-01-11T19:26:23.038974,984.43,171,26.3,1000
2026-01-11T19:26:23.138974,502.22,112,23.7,500
2026-01-11T19:26:23.238974,504.58,149,20.6,500
2026-01-11T19:26:23.338974,96.53,191,27.0,100
2026-01-11T19:26:23.438974,496.99,96,27.2,500
2026-01-11T19:26:23.538974,1498.69,148,29.3,1500
2026-01-11T19:26:23.638974,506.37,124,30.6,500
2026-01-11T19:26:23.738974,1483.98,128,30.5,1500
2026-01-11T19:26:23.838974,514.64,167,23.9,500
2026-01-11T19:26:23.938974,992.78,158,23.1,1000
2026-01-11T19:26:24.038974,998.17,153,34.6,1000
2026-01-11T19:26:24.138974,206.39,117,24.9,200
2026-01-11T19:26:24.238974,205.51,124,32.8,200
2026-01-11T19:26:24.338974,97.76,118,26.9,100
2026-01-11T19:26:24.438974,1011.36,107,22.9,1000
2026-01-11T19:26:24.538974,989.64,136,28.9,1000
2026-01-11T19:26:24.638974,1008.09,140,23.1,1000
2026-01-11T19:26:24.738974,101.82,150,29.5,100
2026-01-11T19:26:24.838974,100.94,127,24.1,100
2026-01-11T19:26:24.938974,1479.3,104,30.7,1500
2026-01-11T19:26:25.038974,508.29,86,32.0,500
2026-01-11T19:26:25.138974,515.87,158,34.7,500
2026-01-11T19:26:25.238974,506.94,106,32.0,500
2026-01-11T19:26:25.338974,467.53,123,24.2,500
2026-01-11T19:26:25.438974,198.93,151,26.6,200
2026-01-11T19:26:25.538974,102.38,93,26.4,100
2026-01-11T19:26:25.638974,188.17,142,20.3,200
2026-01-11T19:26:25.738974,484.64,174,28.7,500
2026-01-11T19:26:25.838974,505.6,76,29.0,500
2026-01-11T19:26:25.938974,99.06,52,26.0,100
2026-01-11T19:26:26.038974,481.86,123,30.9,500
2026-01-11T19:26:26.138974,99.47,109,22.3,100
2026-01-11T19:26:26.238974,1021.32,115,34.5,1000
2026-01-11T19:26:26.338974,101.51,120,29.2,100
2026-01-11T19:26:26.438974,503.87,98,25.4,500
2026-01-11T19:26:26.538974,493.91,115,21.2,500
2026-01-11T19:26:26.638974,1471.85,78,28.0,1500
2026-01-11T19:26:26.738974,1001.5,128,24.9,1000
2026-01-11T19:26:26.838974,1466.73,151,20.9,1500
2026-01-11T19:26:26.938974,195.3,110,26.2,200
2026-01-11T19:26:27.038974,1019.56,112,23.6,1000
2026-01-11T19:26:27.138974,1013.49,110,29.8,1000
2026-01-11T19:26:27.238974,1484.65,112,26.6,1500
2026-01-11T19:26:27.338974,203.36,135,22.2,200
2026-01-11T19:26:27.438974,516.38,118,24.9,500
2026-01-11T19:26:27.538974,98.48,115,25.5,100
2026-01-11T19:26:27.638974,196.57,125,27.4,200
2026-01-11T19:26:27.738974,100.15,186,34.3,100
2026-01-11T19:26:27.838974,510.69,115,34.2,500
2026-01-11T19:26:27.938974,487.05,162,20.9,500
2026-01-11T19:26:28.038974,202.71,182,23.3,200
2026-01-11T19:26:28.138974,1497.76,143,30.5,1500
2026-01-11T19:26:28.238974,104.15,122,27.6,100
2026-01-11T19:26:28.338974,509.03,106,24.6,500
2026-01-11T19:26:28.438974,507.05,77,34.1,500
2026-01-11T19:26:28.538974,507.01,151,22.7,500
2026-01-11T19:26:28.638974,1005.09,80,26.4,1000
2026-01-11T19:26:28.738974,496.56,84,26.1,500
2026-01-11T19:26:28.838974,198.79,127,31.1,200
2026-01-11T19:26:28.938974,1498.33,152,24.1,1500
2026-01-11T19:26:29.038974,198.23,101,31.6,200
2026-01-11T19:26:29.138974,992.79,84,33.9,1000
2026-01-11T19:26:29.238974,201.71,121,23.0,200
2026-01-11T19:26:29.338974,992.37,33,34.5,1000
2026-01-11T19:26:29.438974,509.59,133,30.7,500
2026-01-11T19:26:29.538974,989.2,146,23.7,1000
2026-01-11T19:26:29.638974,1517.31,136,22.1,1500
2026-01-11T19:26:29.738974,101.91,144,31.1,100
2026-01-11T19:26:29.838974,1508.4,143,33.4,1500
2026-01-11T19:26:29.938974,502.72,182,23.2,500
2026-01-11T19:26:30.038974,98.98,134,21.2,100
2026-01-11T19:26:30.138974,1002.11,104,22.3,1000
2026-01-11T19:26:30.238974,203.63,88,34.7,200
2026-01-11T19:26:30.338974,203.06,95,34.3,200
2026-01-11T19:26:30.438974,99.19,178,26.5,100
2026-01-11T19:26:30.538974,202.12,153,24.6,200
2026-01-11T19:26:30.638974,98.59,88,20.6,100
2026-01-11T19:26:30.738974,96.96,85,20.4,100
2026-01-11T19:26:30.838974,1464.0,80,25.9,1500
2026-01-11T19:26:30.938974,203.03,146,23.9,200
2026-01-11T19:26:31.038974,101.15,78,34.7,100
2026-01-11T19:26:31.138974,199.32,92,34.2,200
2026-01-11T19:26:31.238974,1485.46,111,31.2,1500
2026-01-11T19:26:31.338974,199.08,125,27.4,200
2026-01-11T19:26:31.438974,507.81,113,21.0,500
2026-01-11T19:26:31.538974,1455.41,117,21.8,1500
2026-01-11T19:26:31.638974,501.84,87,29.7,500
2026-01-11T19:26:31.738974,201.68,60,22.1,200
2026-01-11T19:26:31.838974,1530.85,120,27.9,1500
2026-01-11T19:26:31.938974,100.32,106,30.2,100
2026-01-11T19:26:32.038974,1504.65,138,34.7,1500
2026-01-11T19:26:32.138974,193.83,88,28.2,200
2026-01-11T19:26:32.238974,100.82,70,34.9,100
2026-01-11T19:26:32.338974,1533.13,146,28.8,1500
2026-01-11T19:26:32.438974,1024.03,113,34.9,1000
2026-01-11T19:26:32.538974,101.49,98,33.6,100
2026-01-11T19:26:32.638974,1497.99,148,29.6,1500
2026-01-11T19:26:32.738974,1521.68,172,31.4,1500
2026-01-11T19:26:32.838974,96.82,132,23.0,100
2026-01-11T19:26:32.938974,99.55,94,31.4,100
2026-01-11T19:26:33.038974,1467.69,100,21.8,1500
2026-01-11T19:26:33.138974,1508.71,141,25.8,1500
2026-01-11T19:26:33.238974,1470.04,92,23.4,1500
2026-01-11T19:26:33.338974,102.6,123,27.6,100
2026-01-11T19:26:33.438974,494.89,119,25.8,500
2026-01-11T19:26:33.538974,506.71,107,23.8,500
2026-01-11T19:26:33.638974,503.44,109,25.1,500
2026-01-11T19:26:33.738974,494.8,101,20.0,500
2026-01-11T19:26:33.838974,983.85,112,30.6,1000
2026-01-11T19:26:33.938974,1495.67,98,27.8,1500
2026-01-11T19:26:34.038974,495.91,57,29.9,500
2026-01-11T19:26:34.138974,487.4,127,21.8,500
2026-01-11T19:26:34.238974,513.18,121,21.8,500
2026-01-11T19:26:34.338974,999.4,112,24.5,1000
2026-01-11T19:26:34.438974,1012.58,118,20.1,1000
2026-01-11T19:26:34.538974,192.39,88,31.7,200
2026-01-11T19:26:34.638974,208.89,114,21.1,200
2026-01-11T19:26:34.738974,1513.84,172,34.1,1500
2026-01-11T19:26:34.838974,510.01,127,23.2,500
2026-01-11T19:26:34.938974,99.24,175,34.3,100
2026-01-11T19:26:35.038974,98.06,124,33.6,100
2026-01-11T19:26:35.138974,208.25,148,25.9,200
2026-01-11T19:26:35.238974,1019.08,87,34.1,1000
2026-01-11T19:26:35.338974,101.28,151,30.3,100
2026-01-11T19:26:35.438974,1011.81,152,23.9,1000
2026-01-11T19:26:35.538974,1523.21,142,33.0,1500
2026-01-11T19:26:35.638974,1011.52,146,31.0,1000
2026-01-11T19:26:35.738974,1525.75,121,26.8,1500
2026-01-11T19:26:35.838974,101.88,134,30.4,100
2026-01-11T19:26:35.938974,202.98,60,33.4,200
2026-01-11T19:26:36.038974,1022.55,141,29.6,1000
2026-01-11T19:26:36.138974,1050.8,124,29.1,1000
2026-01-11T19:26:36.238974,506.53,144,23.6,500
2026-01-11T19:26:36.338974,485.72,122,21.1,500
2026-01-11T19:26:36.438974,504.84,83,20.2,500
2026-01-11T19:26:36.538974,97.54,79,25.8,100
2026-01-11T19:26:36.638974,97.69,94,31.6,100
2026-01-11T19:26:36.738974,1026.64,98,26.7,1000
2026-01-11T19:26:36.838974,981.26,103,27.4,1000
2026-01-11T19:26:36.938974,1002.51,97,29.6,1000
2026-01-11T19:26:37.038974,506.51,43,21.9,500
2026-01-11T19:26:37.138974,99.45,120,25.3,100
2026-01-11T19:26:37.238974,1527.63,113,33.9,1500
2026-01-11T19:26:37.338974,999.89,68,29.3,1000
2026-01-11T19:26:37.438974,199.67,147,25.7,200
2026-01-11T19:26:37.538974,981.26,138,28.6,1000
2026-01-11T19:26:37.638974,1476.14,128,28.4,1500
2026-01-11T19:26:37.738974,201.35,97,24.5,200
2026-01-11T19:26:37.838974,1479.29,116,33.7,1500
2026-01-11T19:26:37.938974,1479.96,150,26.4,1500
2026-01-11T19:26:38.038974,101.3,106,28.9,100
2026-01-11T19:26:38.138974,995.2,128,23.5,1000
2026-01-11T19:26:38.238974,195.07,157,33.3,200
2026-01-11T19:26:38.338974,199.98,153,34.4,200
2026-01-11T19:26:38.438974,504.85,79,33.4,500
2026-01-11T19:26:38.538974,1455.55,133,34.1,1500
2026-01-11T19:26:38.638974,1489.98,126,31.6,1500
2026-01-11T19:26:38.738974,989.32,155,28.9,1000
2026-01-11T19:26:38.838974,102.43,82,26.1,100
2026-01-11T19:26:38.938974,1500.63,84,34.4,1500
2026-01-11T19:26:39.038974,503.49,111,25.6,500
2026-01-11T19:26:39.138974,516.08,115,28.1,500
2026-01-11T19:26:39.238974,520.63,162,22.9,500
2026-01-11T19:26:39.338974,990.28,109,29.0,1000
2026-01-11T19:26:39.438974,95.76,131,21.9,100
2026-01-11T19:26:39.538974,1020.57,100,22.4,1000
2026-01-11T19:26:39.638974,1459.76,125,32.6,1500
2026-01-11T19:26:39.738974,1493.19,147,26.0,1500
2026-01-11T19:26:39.838974,209.53,96,31.0,200
2026-01-11T19:26:39.938974,1021.13,98,25.6,1000
2026-01-11T19:26:40.038974,495.52,116,27.8,500
2026-01-11T19:26:40.138974,98.65,128,24.5,100
2026-01-11T19:26:40.238974,1003.02,120,33.1,1000
2026-01-11T19:26:40.338974,496.62,109,29.6,500
2026-01-11T19:26:40.438974,201.5,102,31.6,200
2026-01-11T19:26:40.538974,1479.72,136,28.1,1500
2026-01-11T19:26:40.638974,990.23,91,32.9,1000
2026-01-11T19:26:40.738974,983.1,206,34.3,1000
2026-01-11T19:26:40.838974,99.79,114,33.0,100
2026-01-11T19:26:40.938974,503.4,121,29.3,500
2026-01-11T19:26:41.038974,514.64,146,30.2,500
2026-01-11T19:26:41.138974,1008.05,98,27.0,1000
2026-01-11T19:26:41.238974,1471.93,121,31.2,1500
2026-01-11T19:26:41.338974,200.31,126,30.3,200
2026-01-11T19:26:41.438974,1531.99,101,25.1,1500
2026-01-11T19:26:41.538974,1460.02,89,31.0,1500
2026-01-11T19:26:41.638974,95.95,100,29.0,100
2026-01-11T19:26:41.738974,1505.1,112,32.3,1500
2026-01-11T19:26:41.838974,1521.38,134,22.5,1500
2026-01-11T19:26:41.938974,1004.41,75,21.3,1000
2026-01-11T19:26:42.038974,199.07,121,22.8,200
2026-01-11T19:26:42.138974,946.42,101,32.0,1000
2026-01-11T19:26:42.238974,509.08,113,22.6,500
2026-01-11T19:26:42.338974,484.22,79,20.8,500
2026-01-11T19:26:42.438974,199.64,123,23.0,200
2026-01-11T19:26:42.538974,1019.08,119,23.0,1000
2026-01-11T19:26:42.638974,994.83,168,24.5,1000
2026-01-11T19:26:42.738974,98.86,114,22.3,100
2026-01-11T19:26:42.838974,980.35,53,20.7,1000
2026-01-11T19:26:42.938974,994.57,121,25.9,1000
2026-01-11T19:26:43.038974,1455.14,136,34.5,1500
2026-01-11T19:26:43.138974,200.53,60,20.5,200
2026-01-11T19:26:43.238974,95.75,120,30.1,100
2026-01-11T19:26:43.338974,1013.15,69,34.9,1000
2026-01-11T19:26:43.438974,99.57,114,34.3,100
2026-01-11T19:26:43.538974,200.01,155,28.3,200
2026-01-11T19:26:43.638974,497.46,94,26.9,500
2026-01-11T19:26:43.738974,510.94,129,30.7,500
2026-01-11T19:26:43.838974,1472.45,96,28.9,1500
2026-01-11T19:26:43.938974,102.41,114,31.4,100
2026-01-11T19:26:44.038974,502.66,126,28.3,500
2026-01-11T19:26:44.138974,1512.31,125,34.3,1500
2026-01-11T19:26:44.238974,101.19,125,31.4,100
2026-01-11T19:26:44.338974,97.02,145,25.2,100
2026-01-11T19:26:44.438974,524.45,144,25.2,500
2026-01-11T19:26:44.538974,1507.96,123,21.0,1500
2026-01-11T19:26:44.638974,1485.68,148,24.6,1500
2026-01-11T19:26:44.738974,1514.38,125,21.5,1500
2026-01-11T19:26:44.838974,98.71,77,27.0,100
2026-01-11T19:26:44.938974,1503.53,50,31.9,1500
2026-01-11T19:26:45.038974,101.59,87,34.0,100
2026-01-11T19:26:45.138974,1508.35,156,29.9,1500
2026-01-11T19:26:45.238974,1007.1,124,27.4,1000
2026-01-11T19:26:45.338974,1000.2,104,24.8,1000
2026-01-11T19:26:45.438974,1015.34,124,27.7,1000
2026-01-11T19:26:45.538974,1021.9,134,29.0,1000
2026-01-11T19:26:45.638974,199.17,136,28.0,200
2026-01-11T19:26:45.738974,1511.85,112,23.4,1500
2026-01-11T19:26:45.838974,1500.81,104,30.8,1500
2026-01-11T19:26:45.938974,959.56,128,31.4,1000
2026-01-11T19:26:46.038974,198.73,54,22.0,200
2026-01-11T19:26:46.138974,98.21,100,24.0,100
2026-01-11T19:26:46.238974,507.78,130,22.4,500
2026-01-11T19:26:46.338974,489.79,113,34.2,500
2026-01-11T19:26:46.438974,195.02,119,31.5,200
2026-01-11T19:26:46.538974,102.1,107,26.8,100
2026-01-11T19:26:46.638974,1505.93,76,25.9,1500
2026-01-11T19:26:46.738974,194.94,144,26.9,200
2026-01-11T19:26:46.838974,1518.66,174,30.9,1500
2026-01-11T19:26:46.938974,487.53,133,26.1,500
2026-01-11T19:26:47.038974,99.18,160,22.8,100
2026-01-11T19:26:47.138974,513.94,77,29.3,500
2026-01-11T19:26:47.238974,510.7,145,30.5,500
2026-01-11T19:26:47.338974,195.84,102,28.9,200
2026-01-11T19:26:47.438974,1003.94,122,26.6,1000
2026-01-11T19:26:47.538974,1475.01,117,30.5,1500
2026-01-11T19:26:47.638974,98.51,125,22.3,100
2026-01-11T19:26:47.738974,97.11,156,32.2,100
2026-01-11T19:26:47.838974,1480.15,108,32.7,1500
2026-01-11T19:26:47.938974,207.6,137,21.1,200
2026-01-11T19:26:48.038974,488.71,162,21.3,500
2026-01-11T19:26:48.138974,193.61,155,33.0,200
2026-01-11T19:26:48.238974,1490.1,105,32.0,1500
2026-01-11T19:26:48.338974,97.06,128,20.4,100
2026-01-11T19:26:48.438974,1451.08,134,21.9,1500
2026-01-11T19:26:48.538974,501.41,94,33.4,500
2026-01-11T19:26:48.638974,100.39,110,26.5,100
2026-01-11T19:26:48.738974,99.32,127,31.2,100
2026-01-11T19:26:48.838974,492.51,118,34.2,500
2026-01-11T19:26:48.938974,197.76,149,21.2,200
2026-01-11T19:26:49.038974,1502.46,128,24.1,1500
2026-01-11T19:26:49.138974,1014.29,113,28.1,1000
2026-01-11T19:26:49.238974,1475.87,96,27.6,1500
2026-01-11T19:26:49.338974,501.91,117,21.9,500
2026-01-11T19:26:49.438974,1002.55,94,28.6,1000
2026-01-11T19:26:49.538974,197.29,160,26.6,200
2026-01-11T19:26:49.638974,515.34,120,26.7,500
2026-01-11T19:26:49.738974,102.39,156,25.3,100
2026-01-11T19:26:49.838974,493.82,112,33.4,500
2026-01-11T19:26:49.938974,507.62,44,33.4,500
2026-01-11T19:26:50.038974,100.29,133,25.1,100
2026-01-11T19:26:50.138974,1006.78,108,20.3,1000
2026-01-11T19:26:50.238974,1008.09,157,22.4,1000
2026-01-11T19:26:50.338974,102.45,121,27.8,100
2026-01-11T19:26:50.438974,1566.29,137,31.8,1500
2026-01-11T19:26:50.538974,501.62,125,23.6,500
2026-01-11T19:26:50.638974,200.44,85,24.7,200
2026-01-11T19:26:50.738974,496.22,139,25.4,500
2026-01-11T19:26:50.838974,496.28,126,26.5,500
2026-01-11T19:26:50.938974,511.24,99,30.0,500
2026-01-11T19:26:51.038974,100.76,148,34.7,100
2026-01-11T19:26:51.138974,484.26,166,32.5,500
2026-01-11T19:26:51.238974,101.02,56,28.2,100
2026-01-11T19:26:51.338974,98.95,100,23.9,100
2026-01-11T19:26:51.438974,98.45,162,29.8,100
2026-01-11T19:26:51.538974,103.53,119,23.9,100
2026-01-11T19:26:51.638974,999.87,151,32.9,1000
2026-01-11T19:26:51.738974,1023.97,97,22.5,1000
2026-01-11T19:26:51.838974,1463.17,110,28.7,1500
2026-01-11T19:26:51.938974,976.17,125,29.0,1000
2026-01-11T19:26:52.038974,979.74,138,29.3,1000
2026-01-11T19:26:52.138974,491.65,62,33.6,500
2026-01-11T19:26:52.238974,200.67,54,27.1,200
2026-01-11T19:26:52.338974,196.42,128,25.0,200
2026-01-11T19:26:52.438974,198.75,67,33.7,200
2026-01-11T19:26:52.538974,503.58,66,30.7,500
2026-01-11T19:26:52.638974,987.28,79,22.8,1000
2026-01-11T19:26:52.738974,1005.08,133,25.0,1000
2026-01-11T19:26:52.838974,1501.04,91,29.3,1500
2026-01-11T19:26:52.938974,103.99,106,22.8,100
2026-01-11T19:26:53.038974,967.88,110,35.0,1000
2026-01-11T19:26:53.138974,1465.09,79,35.0,1500
2026-01-11T19:26:53.238974,494.16,116,27.6,500
2026-01-11T19:26:53.338974,99.27,103,29.0,100
2026-01-11T19:26:53.438974,98.16,103,34.1,100
2026-01-11T19:26:53.538974,101.7,164,32.5,100
2026-01-11T19:26:53.638974,1026.75,128,28.3,1000
2026-01-11T19:26:53.738974,1447.57,132,25.6,1500
2026-01-11T19:26:53.838974,99.56,88,28.4,100
2026-01-11T19:26:53.938974,482.57,109,26.5,500
2026-01-11T19:26:54.038974,1007.32,141,21.3,1000
