timestamp,distance_raw,signal_strength,temperature,distance_ref
2026-01-11T19:58:21.631447,507.32,113,20.7,500
2026-01-11T19:58:21.731447,1036.8,129,30.8,1000
2026-01-11T19:58:21.831447,1024.74,84,30.8,1000
2026-01-11T19:58:21.931447,102.86,118,27.8,100
2026-01-11T19:58:22.031447,1509.16,112,33.0,1500
2026-01-11T19:58:22.131447,200.03,81,28.9,200
2026-01-11T19:58:22.231447,1017.07,34,32.4,1000
2026-01-11T19:58:22.331447,200.58,135,30.0,200
2026-01-11T19:58:22.431447,990.07,134,29.0,1000
2026-01-11T19:58:22.531447,518.89,146,29.7,500
2026-01-11T19:58:22.631447,1511.78,123,29.8,1500
2026-01-11T19:58:22.731447,1039.5,129,30.5,1000
2026-01-11T19:58:22.831447,1548.24,74,32.3,1500
2026-01-11T19:58:22.931447,1010.79,168,22.3,1000
