timestamp,distance_raw,signal_strength,temperature,distance_ref
2026-01-11T19:54:36.336958,1009.71,115,29.5,1000
2026-01-11T19:54:36.436958,503.5,96,29.7,500
2026-01-11T19:54:36.536958,205.77,142,27.0,200
2026-01-11T19:54:36.636958,199.18,98,20.1,200
2026-01-11T19:54:36.736958,988.87,172,20.3,1000
2026-01-11T19:54:36.836958,102.88,99,32.2,100
2026-01-11T19:54:36.936958,498.64,125,30.4,500
2026-01-11T19:54:37.036958,200.42,160,31.8,200
2026-01-11T19:54:37.136958,1471.61,141,25.1,1500
2026-01-11T19:54:37.236958,511.74,168,29.2,500
2026-01-11T19:54:37.336958,197.45,160,32.8,200
2026-01-11T19:54:37.436958,1578.43,115,29.3,1500
2026-01-11T19:54:37.536958,100.88,100,21.5,100
2026-01-11T19:54:37.636958,199.64,125,24.2,200
2026-01-11T19:54:37.736958,490.81,100,29.9,500
2026-01-11T19:54:37.836958,1525.01,95,27.7,1500
2026-01-11T19:54:37.936958,486.14,114,24.0,500
2026-01-11T19:54:38.036958,484.9,102,24.9,500
2026-01-11T19:54:38.136958,508.78,62,29.1,500
2026-01-11T19:54:38.236958,201.36,113,31.4,200
2026-01-11T19:54:38.336958,970.38,108,24.3,1000
2026-01-11T19:54:38.436958,194.64,139,25.6,200
2026-01-11T19:54:38.536958,200.24,111,32.9,200
2026-01-11T19:54:38.636958,200.27,67,25.4,200
2026-01-11T19:54:38.736958,203.98,101,21.6,200
2026-01-11T19:54:38.836958,98.31,128,23.3,100
2026-01-11T19:54:38.936958,1018.49,129,22.8,1000
2026-01-11T19:54:39.036958,984.48,154,28.3,1000
2026-01-11T19:54:39.136958,1012.65,126,34.7,1000
2026-01-11T19:54:39.236958,99.27,139,23.4,100
2026-01-11T19:54:39.336958,1489.44,130,20.2,1500
2026-01-11T19:54:39.436958,1577.55,106,34.3,1500
2026-01-11T19:54:39.536958,500.56,125,28.1,500
2026-01-11T19:54:39.636958,99.63,197,32.0,100
2026-01-11T19:54:39.736958,1527.08,100,22.8,1500
2026-01-11T19:54:39.836958,958.58,100,26.1,1000
2026-01-11T19:54:39.936958,102.77,128,34.9,100
2026-01-11T19:54:40.036958,508.39,172,20.1,500
2026-01-11T19:54:40.136958,1514.49,53,29.2,1500
2026-01-11T19:54:40.236958,1448.31,185,27.5,1500
2026-01-11T19:54:40.336958,193.63,89,25.7,200
2026-01-11T19:54:40.436958,101.06,63,20.8,100
2026-01-11T19:54:40.536958,106.15,146,23.2,100
2026-01-11T19:54:40.636958,100.26,87,30.2,100
2026-01-11T19:54:40.736958,496.04,102,27.3,500
2026-01-11T19:54:40.836958,1027.96,54,29.9,1000
2026-01-11T19:54:40.936958,1057.72,92,25.4,1000
2026-01-11T19:54:41.036958,989.64,167,21.3,1000
2026-01-11T19:54:41.136958,102.84,96,32.4,100
2026-01-11T19:54:41.236958,100.23,102,21.6,100
2026-01-11T19:54:41.336958,1009.96,94,29.0,1000
2026-01-11T19:54:41.436958,98.09,145,23.7,100
2026-01-11T19:54:41.536958,100.18,129,20.5,100
2026-01-11T19:54:41.636958,198.76,130,20.9,200
2026-01-11T19:54:41.736958,100.91,62,32.8,100
2026-01-11T19:54:41.836958,96.37,114,23.7,100
2026-01-11T19:54:41.936958,503.49,179,26.4,500
2026-01-11T19:54:42.036958,1486.13,134,22.0,1500
2026-01-11T19:54:42.136958,97.86,125,34.2,100
2026-01-11T19:54:42.236958,201.53,128,33.8,200
2026-01-11T19:54:42.336958,1521.52,141,33.1,1500
2026-01-11T19:54:42.436958,196.52,98,29.7,200
2026-01-11T19:54:42.536958,1553.76,80,28.0,1500
2026-01-11T19:54:42.636958,505.7,109,23.4,500
2026-01-11T19:54:42.736958,194.08,128,29.1,200
2026-01-11T19:54:42.836958,1004.87,110,22.4,1000
2026-01-11T19:54:42.936958,1520.6,104,26.0,1500
2026-01-11T19:54:43.036958,97.03,109,31.4,100
2026-01-11T19:54:43.136958,1002.01,180,29.9,1000
2026-01-11T19:54:43.236958,198.18,179,26.8,200
2026-01-11T19:54:43.336958,513.58,71,28.0,500
2026-01-11T19:54:43.436958,199.68,115,22.4,200
2026-01-11T19:54:43.536958,1010.37,143,23.9,1000
2026-01-11T19:54:43.636958,197.61,111,28.2,200
2026-01-11T19:54:43.736958,505.29,124,33.5,500
2026-01-11T19:54:43.836958,99.24,167,34.4,100
2026-01-11T19:54:43.936958,512.59,90,33.6,500
2026-01-11T19:54:44.036958,1009.24,149,29.1,1000
2026-01-11T19:54:44.136958,1000.13,115,31.8,1000
2026-01-11T19:54:44.236958,204.54,146,26.7,200
2026-01-11T19:54:44.336958,1442.7,125,32.4,1500
2026-01-11T19:54:44.436958,1479.93,59,31.4,1500
2026-01-11T19:54:44.536958,1009.47,117,21.2,1000
2026-01-11T19:54:44.636958,1536.15,96,34.6,1500
2026-01-11T19:54:44.736958,994.87,93,34.4,1000
2026-01-11T19:54:44.836958,205.43,121,31.7,200
2026-01-11T19:54:44.936958,1507.01,94,20.7,1500
2026-01-11T19:54:45.036958,1001.64,79,33.4,1000
2026-01-11T19:54:45.136958,105.15,174,28.4,100
2026-01-11T19:54:45.236958,201.86,137,29.4,200
2026-01-11T19:54:45.336958,99.32,105,21.7,100
2026-01-11T19:54:45.436958,495.31,98,27.4,500
2026-01-11T19:54:45.536958,504.41,91,22.5,500
2026-01-11T19:54:45.636958,198.07,128,34.3,200
2026-01-11T19:54:45.736958,99.79,142,27.9,100
2026-01-11T19:54:45.836958,487.34,75,22.8,500
2026-01-11T19:54:45.936958,97.66,129,22.1,100
2026-01-11T19:54:46.036958,1039.7,65,30.9,1000
2026-01-11T19:54:46.136958,1034.48,95,26.3,1000
2026-01-11T19:54:46.236958,1466.89,82,34.5,1500
2026-01-11T19:54:46.336958,501.38,175,21.0,500
2026-01-11T19:54:46.436958,102.26,97,20.1,100
2026-01-11T19:54:46.536958,98.02,52,23.8,100
2026-01-11T19:54:46.636958,1527.78,49,23.5,1500
2026-01-11T19:54:46.736958,991.49,81,29.4,1000
2026-01-11T19:54:46.836958,514.77,84,30.9,500
2026-01-11T19:54:46.936958,981.21,146,25.0,1000
2026-01-11T19:54:47.036958,1015.46,147,27.8,1000
2026-01-11T19:54:47.136958,97.19,108,31.8,100
2026-01-11T19:54:47.236958,1479.97,72,30.2,1500
2026-01-11T19:54:47.336958,201.65,143,28.5,200
2026-01-11T19:54:47.436958,1503.35,125,31.3,1500
2026-01-11T19:54:47.536958,1485.38,125,28.1,1500
2026-01-11T19:54:47.636958,506.69,100,30.4,500
2026-01-11T19:54:47.736958,511.28,80,32.5,500
2026-01-11T19:54:47.836958,1548.19,143,29.7,1500
2026-01-11T19:54:47.936958,1489.78,118,33.9,1500
2026-01-11T19:54:48.036958,201.48,107,26.8,200
2026-01-11T19:54:48.136958,993.22,151,32.1,1000
2026-01-11T19:54:48.236958,484.35,157,27.7,500
2026-01-11T19:54:48.336958,193.61,121,27.2,200
2026-01-11T19:54:48.436958,1545.17,122,22.9,1500
2026-01-11T19:54:48.536958,100.22,147,26.5,100
2026-01-11T19:54:48.636958,203.35,47,23.5,200
2026-01-11T19:54:48.736958,1513.28,114,24.0,1500
2026-01-11T19:54:48.836958,978.81,63,31.0,1000
2026-01-11T19:54:48.936958,1493.79,83,27.4,1500
2026-01-11T19:54:49.036958,203.96,132,24.1,200
2026-01-11T19:54:49.136958,101.9,150,26.9,100
2026-01-11T19:54:49.236958,100.48,78,33.3,100
2026-01-11T19:54:49.336958,984.97,144,20.6,1000
2026-01-11T19:54:49.436958,196.16,137,24.3,200
2026-01-11T19:54:49.536958,195.37,106,29.1,200
2026-01-11T19:54:49.636958,979.95,144,32.1,1000
2026-01-11T19:54:49.736958,99.13,118,22.7,100
2026-01-11T19:54:49.836958,205.94,130,28.9,200
2026-01-11T19:54:49.936958,97.03,97,29.1,100
2026-01-11T19:54:50.036958,1475.87,160,33.5,1500
2026-01-11T19:54:50.136958,489.61,100,25.2,500
2026-01-11T19:54:50.236958,1003.25,125,22.5,1000
2026-01-11T19:54:50.336958,101.16,116,26.9,100
2026-01-11T19:54:50.436958,961.29,134,23.3,1000
2026-01-11T19:54:50.536958,498.07,71,26.7,500
2026-01-11T19:54:50.636958,1486.66,106,27.7,1500
2026-01-11T19:54:50.736958,998.38,167,33.4,1000
2026-01-11T19:54:50.836958,501.92,100,25.1,500
2026-01-11T19:54:50.936958,505.06,102,26.8,500
2026-01-11T19:54:51.036958,100.26,66,29.6,100
2026-01-11T19:54:51.136958,1465.01,99,32.4,1500
2026-01-11T19:54:51.236958,97.45,110,34.9,100
2026-01-11T19:54:51.336958,191.65,95,32.1,200
2026-01-11T19:54:51.436958,1497.31,126,21.7,1500
2026-01-11T19:54:51.536958,972.58,146,24.3,1000
2026-01-11T19:54:51.636958,97.88,94,24.0,100
2026-01-11T19:54:51.736958,976.2,134,34.4,1000
2026-01-11T19:54:51.836958,1494.66,117,28.1,1500
2026-01-11T19:54:51.936958,200.81,130,24.8,200
2026-01-11T19:54:52.036958,482.79,86,31.3,500
2026-01-11T19:54:52.136958,198.23,88,31.4,200
2026-01-11T19:54:52.236958,201.24,108,25.7,200
2026-01-11T19:54:52.336958,1562.27,162,23.4,1500
2026-01-11T19:54:52.436958,990.75,128,22.8,1000
2026-01-11T19:54:52.536958,197.64,82,20.4,200
2026-01-11T19:54:52.636958,1477.4,144,29.0,1500
2026-01-11T19:54:52.736958,1477.9,99,25.2,1500
2026-01-11T19:54:52.836958,978.19,94,32.3,1000
2026-01-11T19:54:52.936958,494.18,114,32.7,500
2026-01-11T19:54:53.036958,496.8,83,23.2,500
2026-01-11T19:54:53.136958,1487.77,166,26.8,1500
2026-01-11T19:54:53.236958,202.19,61,29.4,200
2026-01-11T19:54:53.336958,200.99,91,22.9,200
2026-01-11T19:54:53.436958,195.9,106,22.5,200
2026-01-11T19:54:53.536958,1526.63,168,25.7,1500
2026-01-11T19:54:53.636958,101.21,133,21.0,100
2026-01-11T19:54:53.736958,1020.92,82,28.4,1000
2026-01-11T19:54:53.836958,1489.03,134,25.6,1500
2026-01-11T19:54:53.936958,98.56,112,21.2,100
2026-01-11T19:54:54.036958,102.33,155,23.6,100
2026-01-11T19:54:54.136958,100.95,157,21.4,100
2026-01-11T19:54:54.236958,199.21,155,27.0,200
2026-01-11T19:54:54.336958,198.04,108,27.2,200
2026-01-11T19:54:54.436958,102.04,140,29.0,100
2026-01-11T19:54:54.536958,101.58,75,21.9,100
2026-01-11T19:54:54.636958,1029.73,71,26.6,1000
2026-01-11T19:54:54.736958,1016.81,165,28.9,1000
2026-01-11T19:54:54.836958,497.75,175,28.0,500
2026-01-11T19:54:54.936958,518.11,109,20.8,500
2026-01-11T19:54:55.036958,196.15,125,22.4,200
2026-01-11T19:54:55.136958,1456.24,89,21.3,1500
2026-01-11T19:54:55.236958,1534.55,52,20.5,1500
2026-01-11T19:54:55.336958,526.23,143,22.4,500
2026-01-11T19:54:55.436958,1005.17,135,26.9,1000
2026-01-11T19:54:55.536958,494.83,122,31.8,500
2026-01-11T19:54:55.636958,98.3,81,22.7,100
2026-01-11T19:54:55.736958,493.51,116,32.8,500
2026-01-11T19:54:55.836958,528.1,94,26.0,500
2026-01-11T19:54:55.936958,1473.91,94,26.0,1500
2026-01-11T19:54:56.036958,498.0,126,34.2,500
2026-01-11T19:54:56.136958,206.08,112,29.5,200
2026-01-11T19:54:56.236958,991.24,121,22.3,1000
2026-01-11T19:54:56.336958,199.14,114,22.6,200
2026-01-11T19:54:56.436958,201.19,81,31.3,200
2026-01-11T19:54:56.536958,494.98,130,28.7,500
2026-01-11T19:54:56.636958,494.01,116,22.5,500
2026-01-11T19:54:56.736958,99.89,135,33.2,100
2026-01-11T19:54:56.836958,517.58,111,35.0,500
2026-01-11T19:54:56.936958,1522.79,114,25.9,1500
2026-01-11T19:54:57.036958,197.93,157,21.3,200
2026-01-11T19:54:57.136958,99.68,118,28.7,100
2026-01-11T19:54:57.236958,201.68,112,23.8,200
2026-01-11T19:54:57.336958,1486.92,111,34.0,1500
2026-01-11T19:54:57.436958,1509.33,148,23.4,1500
2026-01-11T19:54:57.536958,518.89,122,26.3,500
2026-01-11T19:54:57.636958,198.36,87,21.3,200
2026-01-11T19:54:57.736958,100.97,162,30.6,100
2026-01-11T19:54:57.836958,194.48,95,32.9,200
2026-01-11T19:54:57.936958,99.75,119,30.9,100
2026-01-11T19:54:58.036958,1015.02,152,27.8,1000
2026-01-11T19:54:58.136958,197.48,92,26.4,200
2026-01-11T19:54:58.236958,1536.88,106,27.9,1500
2026-01-11T19:54:58.336958,1008.28,113,29.9,1000
2026-01-11T19:54:58.436958,991.48,206,28.5,1000
2026-01-11T19:54:58.536958,1479.76,129,33.4,1500
2026-01-11T19:54:58.636958,1520.87,65,31.8,1500
2026-01-11T19:54:58.736958,1501.49,165,23.4,1500
2026-01-11T19:54:58.836958,194.38,103,29.8,200
2026-01-11T19:54:58.936958,98.02,196,34.6,100
2026-01-11T19:54:59.036958,202.73,142,31.4,200
2026-01-11T19:54:59.136958,96.36,98,28.8,100
2026-01-11T19:54:59.236958,101.94,114,28.9,100
2026-01-11T19:54:59.336958,1526.29,103,30.2,1500
2026-01-11T19:54:59.436958,1515.78,92,31.4,1500
2026-01-11T19:54:59.536958,203.6,122,31.8,200
2026-01-11T19:54:59.636958,967.5,134,22.0,1000
2026-01-11T19:54:59.736958,207.01,157,30.3,200
2026-01-11T19:54:59.836958,496.53,150,25.6,500
2026-01-11T19:54:59.936958,100.04,123,21.6,100
2026-01-11T19:55:00.036958,1501.49,96,31.2,1500
2026-01-11T19:55:00.136958,98.26,125,32.5,100
2026-01-11T19:55:00.236958,208.28,90,20.2,200
2026-01-11T19:55:00.336958,521.15,87,27.2,500
2026-01-11T19:55:00.436958,485.15,153,29.8,500
2026-01-11T19:55:00.536958,1506.03,94,27.3,1500
2026-01-11T19:55:00.636958,1003.44,135,24.1,1000
2026-01-11T19:55:00.736958,194.44,127,32.9,200
2026-01-11T19:55:00.836958,986.71,165,34.6,1000
2026-01-11T19:55:00.936958,1504.76,118,26.1,1500
2026-01-11T19:55:01.036958,1515.31,121,20.6,1500
2026-01-11T19:55:01.136958,1485.29,106,21.5,1500
2026-01-11T19:55:01.236958,1470.39,126,24.5,1500
2026-01-11T19:55:01.336958,1027.68,63,20.6,1000
2026-01-11T19:55:01.436958,1018.29,178,29.3,1000
2026-01-11T19:55:01.536958,100.45,120,31.5,100
2026-01-11T19:55:01.636958,484.68,170,25.3,500
2026-01-11T19:55:01.736958,989.84,75,26.2,1000
2026-01-11T19:55:01.836958,198.61,134,28.1,200
2026-01-11T19:55:01.936958,1012.16,99,23.6,1000
2026-01-11T19:55:02.036958,1500.12,126,33.5,1500
2026-01-11T19:55:02.136958,202.11,107,25.7,200
2026-01-11T19:55:02.236958,202.25,112,28.5,200
2026-01-11T19:55:02.336958,1004.1,128,24.5,1000
2026-01-11T19:55:02.436958,503.89,105,21.0,500
2026-01-11T19:55:02.536958,1490.01,148,24.2,1500
2026-01-11T19:55:02.636958,97.17,111,33.5,100
2026-01-11T19:55:02.736958,1008.81,97,20.0,1000
2026-01-11T19:55:02.836958,983.98,117,34.1,1000
2026-01-11T19:55:02.936958,495.33,56,33.0,500
2026-01-11T19:55:03.036958,1464.38,99,28.5,1500
2026-01-11T19:55:03.136958,1512.32,71,34.9,1500
2026-01-11T19:55:03.236958,1030.22,99,33.5,1000
2026-01-11T19:55:03.336958,204.75,123,29.1,200
2026-01-11T19:55:03.436958,502.96,117,34.0,500
2026-01-11T19:55:03.536958,493.83,97,31.1,500
2026-01-11T19:55:03.636958,514.33,129,31.0,500
2026-01-11T19:55:03.736958,99.8,96,32.2,100
2026-01-11T19:55:03.836958,204.01,128,24.0,200
2026-01-11T19:55:03.936958,1488.25,84,31.8,1500
2026-01-11T19:55:04.036958,199.95,154,23.6,200
2026-01-11T19:55:04.136958,508.75,148,20.9,500
2026-01-11T19:55:04.236958,99.22,108,20.3,100
2026-01-11T19:55:04.336958,1012.52,101,25.1,1000
2026-01-11T19:55:04.436958,502.41,156,33.7,500
2026-01-11T19:55:04.536958,488.86,138,32.0,500
2026-01-11T19:55:04.636958,200.44,95,21.1,200
2026-01-11T19:55:04.736958,197.74,127,22.3,200
2026-01-11T19:55:04.836958,97.81,163,34.4,100
2026-01-11T19:55:04.936958,988.41,112,27.7,1000
2026-01-11T19:55:05.036958,990.63,45,27.8,1000
2026-01-11T19:55:05.136958,1493.22,115,27.9,1500
2026-01-11T19:55:05.236958,1560.08,143,32.5,1500
2026-01-11T19:55:05.336958,1505.47,136,31.8,1500
2026-01-11T19:55:05.436958,199.69,137,26.5,200
2026-01-11T19:55:05.536958,1012.83,145,33.2,1000
2026-01-11T19:55:05.636958,482.2,90,34.7,500
2026-01-11T19:55:05.736958,1000.75,142,29.1,1000
2026-01-11T19:55:05.836958,101.34,173,27.1,100
2026-01-11T19:55:05.936958,99.89,149,20.7,100
2026-01-11T19:55:06.036958,1466.09,172,25.6,1500
2026-01-11T19:55:06.136958,1474.47,76,27.9,1500
2026-01-11T19:55:06.236958,100.15,75,26.3,100
2026-01-11T19:55:06.336958,197.85,181,31.6,200
2026-01-11T19:55:06.436958,1497.66,139,24.3,1500
2026-01-11T19:55:06.536958,198.39,105,22.1,200
2026-01-11T19:55:06.636958,99.86,102,31.5,100
2026-01-11T19:55:06.736958,988.41,152,22.3,1000
2026-01-11T19:55:06.836958,101.19,91,29.9,100
2026-01-11T19:55:06.936958,1009.34,152,22.7,1000
2026-01-11T19:55:07.036958,1523.04,115,22.5,1500
2026-01-11T19:55:07.136958,1525.24,123,25.2,1500
2026-01-11T19:55:07.236958,1021.79,141,32.1,1000
2026-01-11T19:55:07.336958,101.25,96,22.1,100
2026-01-11T19:55:07.436958,103.02,130,27.2,100
2026-01-11T19:55:07.536958,1480.2,157,26.7,1500
2026-01-11T19:55:07.636958,101.35,119,27.2,100
2026-01-11T19:55:07.736958,196.83,99,21.9,200
